4.600000000000000000e+02,-4.500000000000000000e+02
4.600000000000000000e+02,-3.000000000000000000e+02
4.600000000000000000e+02,-1.500000000000000000e+02
4.600000000000000000e+02,0.000000000000000000e+00
4.600000000000000000e+02,1.500000000000000000e+02
4.600000000000000000e+02,3.000000000000000000e+02
4.600000000000000000e+02,4.500000000000000000e+02
3.680000000000000000e+02,4.500000000000000000e+02
3.680000000000000000e+02,3.000000000000000000e+02
3.680000000000000000e+02,1.500000000000000000e+02
3.680000000000000000e+02,0.000000000000000000e+00
3.680000000000000000e+02,-1.500000000000000000e+02
3.680000000000000000e+02,-3.000000000000000000e+02
3.680000000000000000e+02,-4.500000000000000000e+02
2.760000000000000000e+02,-4.500000000000000000e+02
2.760000000000000000e+02,-3.000000000000000000e+02
2.760000000000000000e+02,-1.500000000000000000e+02
2.760000000000000000e+02,0.000000000000000000e+00
2.760000000000000000e+02,1.500000000000000000e+02
2.760000000000000000e+02,3.000000000000000000e+02
1.840000000000000000e+02,3.000000000000000000e+02
1.840000000000000000e+02,1.500000000000000000e+02
1.840000000000000000e+02,0.000000000000000000e+00
1.840000000000000000e+02,-1.500000000000000000e+02
1.840000000000000000e+02,-3.000000000000000000e+02
1.840000000000000000e+02,-4.500000000000000000e+02
9.200000000000000000e+01,-4.500000000000000000e+02
9.200000000000000000e+01,-3.000000000000000000e+02
9.200000000000000000e+01,-1.500000000000000000e+02
9.200000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.500000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.500000000000000000e+02
0.000000000000000000e+00,-3.000000000000000000e+02
0.000000000000000000e+00,-4.500000000000000000e+02
-9.200000000000000000e+01,-4.500000000000000000e+02
-9.200000000000000000e+01,-3.000000000000000000e+02
-9.200000000000000000e+01,-1.500000000000000000e+02
-9.200000000000000000e+01,0.000000000000000000e+00
-9.200000000000000000e+01,1.500000000000000000e+02
-1.840000000000000000e+02,3.000000000000000000e+02
-1.840000000000000000e+02,1.500000000000000000e+02
-1.840000000000000000e+02,0.000000000000000000e+00
-1.840000000000000000e+02,-1.500000000000000000e+02
-1.840000000000000000e+02,-3.000000000000000000e+02
-1.840000000000000000e+02,-4.500000000000000000e+02
-2.760000000000000000e+02,-4.500000000000000000e+02
-2.760000000000000000e+02,-3.000000000000000000e+02
-2.760000000000000000e+02,-1.500000000000000000e+02
-2.760000000000000000e+02,0.000000000000000000e+00
-2.760000000000000000e+02,1.500000000000000000e+02
-2.760000000000000000e+02,3.000000000000000000e+02
-3.680000000000000000e+02,4.500000000000000000e+02
-3.680000000000000000e+02,3.000000000000000000e+02
-3.680000000000000000e+02,1.500000000000000000e+02
-3.680000000000000000e+02,0.000000000000000000e+00
-3.680000000000000000e+02,-1.500000000000000000e+02
-3.680000000000000000e+02,-3.000000000000000000e+02
-3.680000000000000000e+02,-4.500000000000000000e+02
-4.600000000000000000e+02,-4.500000000000000000e+02
-4.600000000000000000e+02,-3.000000000000000000e+02
-4.600000000000000000e+02,-1.500000000000000000e+02
-4.600000000000000000e+02,0.000000000000000000e+00
-4.600000000000000000e+02,1.500000000000000000e+02
-4.600000000000000000e+02,3.000000000000000000e+02
-4.600000000000000000e+02,4.500000000000000000e+02
